org_name,repo_name,stars_count,last_pushed_date,source_file
shopify,shopify_django_app,502,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,omniauth-shopify-oauth2,92,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shopify.github.com,520,2025-05-23,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,dukpt,45,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,identity_cache,1940,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,memcached_store,37,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,browser_sniffer,119,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,sysv_mq,86,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,goreferrer,64,2025-06-17,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,activerecord-rescue_from_duplicate,91,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,pyactiveresource,102,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,go-lua,3321,2025-07-18,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,lhm,199,2025-07-08,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shipit-engine,1451,2025-07-22,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,ejson,1433,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shopify-css-import,84,2025-07-22,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,toxiproxy,11412,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,twine,117,2025-05-29,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,semian,1423,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,themekit,1249,2025-06-24,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,toxiproxy-ruby,122,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,grizzly_ber,15,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,homebrew-shopify,49,2025-08-06,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,quantified,17,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,json,3,2025-03-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,measured,376,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,buildkit,58,2025-05-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,mobile-buy-sdk-ios,473,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,gozk,7,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,psych,1,2025-04-30,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,graphql-batch,1429,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,mobile-buy-sdk-android,228,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,ruby-style-guide,557,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,logrus-bugsnag,14,2025-07-23,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,js-buy-sdk,1005,2025-07-28,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,oktakit,72,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,schmooze,75,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,erb_lint,727,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,better-html,456,2025-07-15,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,rails,15,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,buy-button-js,251,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,record_store,72,2025-08-05,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,node-themekit,112,2025-07-21,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,annex-29,11,2025-06-06,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,ci-queue,179,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,graphql_schema,17,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,krane,1397,2025-07-16,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,graphql_java_gen,82,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,omniauth-identity,10,2025-04-01,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,polaris,6018,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,ess,91,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,cli-ui,1090,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,cli-kit,155,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,FunctionalTableData,369,2025-08-07,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,web-configs,481,2025-07-29,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,draggable,18329,2025-06-24,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,pseudolocalization,81,2025-06-02,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,deprecation_toolkit,509,2025-08-08,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,ghostferry,810,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,memcached,3,2025-07-25,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,salesforce_chunker,3,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,skeleton-theme,473,2025-06-02,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,ejson-rails,25,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,secret-sender,27,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,condense-number,43,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,job-iteration,1245,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,graphql-metrics,172,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,limiter,423,2025-07-14,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,ejson2env,81,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shopify-app-template-node,963,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,Burrow,3,2025-07-18,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,kafka-monitor,2,2025-04-23,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,cruise-control,5,2025-07-21,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,goose,85,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shadowenv,427,2025-08-08,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,hookbook,10,2025-07-08,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shadowenv.vim,9,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shadowenv.el,24,2025-06-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,svg2vd,9,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,git-chain,237,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,graphql-ruby,7,2025-03-24,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,constant_resolver,26,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,nixpkgs,4,2025-06-25,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,tapioca,794,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,opentelemetry-ruby,4,2025-06-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,rubocop-sorbet,186,2025-06-25,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,smart_todo,160,2025-07-17,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,screenshot-glb,140,2025-07-21,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,vscode-shadowenv,22,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,upload-to-release,48,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,theme-check-action,40,2025-06-16,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,oxygenctl-action,13,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,github-deployment-action,11,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,function-examples,223,2025-07-18,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,.github,7,2025-05-27,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,paquito,121,2025-07-21,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,ruby_memcheck,252,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,hydrogen-v1,3745,2025-03-19,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,react-native-skia,7748,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,rubygems,2,2025-06-09,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,function-runner,79,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,liquid-tm-grammar,18,2025-05-22,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,flash-list,6497,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,opentelemetry-collector-contrib,5,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,cfg2asm,5,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,ruby-lsp,1849,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,vscode-shopify-ruby,190,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shopify-frontend-template-react,153,2025-08-08,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,react-native-performance,966,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,liquid-spec,0,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,hansel,22,2025-08-08,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,hoff,30,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,kitt,8,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,rbi-central,62,2025-08-05,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,deterministic-wasi-ctx,8,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shopify-app-template-ruby,141,2025-08-05,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,gvltools,131,2025-05-20,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,discount-app-components,85,2025-07-22,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,wasm-bench,6,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,cli,543,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,zk,9,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,unite-workshop-checkout-ui,9,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shopify-app-js,435,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,airbyte,3,2025-04-10,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shopify-function-rust,43,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,pitchfork,795,2025-07-28,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,hydrogen,1715,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shopify-vale,1,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,theme-liquid-docs,61,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,mybench,10,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,ruvy,307,2025-08-01,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,checkout-ui-extensions-po-box-validator,6,2025-08-07,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,handy,147,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shopify-function-javascript,32,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,flink-kubernetes-operator,4,2025-07-29,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,bluejay,30,2025-08-08,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,pid_cache,40,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,tracky,380,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,bundler-install-stats,4,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,async-memcached,12,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,ruby-lsp-rails,639,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,binaryen-rb,1,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shop-minis,2,2025-08-08,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shopify-app-template-remix,503,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,wasmprof,16,2025-06-06,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,i18next-shopify,30,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,hydrogen-redirect-theme,56,2025-08-04,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,extensions-templates,90,2025-07-30,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,tap-impact,0,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,autotuner,569,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,ruby-definitions,58,2025-05-20,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,torch-grammar,67,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,shopify-app-template-none,15,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,example-app--qr-code--remix,75,2025-07-22,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,github-workflows,6,2025-06-02,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,rdoc,1,2025-06-27,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,theme-tools,145,2025-08-05,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,skypilot,9,2025-05-29,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,checkout-sheet-kit-swift,52,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,opentelemetry-ruby-contrib,0,2025-05-01,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,blake3-rb,12,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,checkout-sheet-kit-android,18,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,event_stream_parser,34,2025-08-11,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,minitest-distributed,9,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,worldwide,83,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,tap-facebook,0,2025-06-10,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,tap-bing-ads,0,2025-06-10,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,customer-account-tutorials,7,2025-07-23,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,checkout-sheet-kit-react-native,56,2025-08-12,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
shopify,rack-sanitizer,6,2025-05-13,data/orgs\shopify\shopify_repos_filter1_20250812_with_prs_20250812.csv
