org_name,repo_name,open_issue_count,stars_count,forks_count,last_pushed_date,pull_requests_open_count,about_description
shopify,sqlalchemy-redshift,0,2,3,2016-09-25,0,Amazon Redshift SQLAlchemy Dialect
shopify,graphql-js-schema-fetch,7,31,6,2024-06-10,5,Module that fetches the JSON representation of the GraphQL schema from a live server
shopify,graphql-js-schema,11,36,12,2024-06-10,6,Transforms the JSON representation of a GraphQL schema into a set of ES6 type modules
shopify,slate-tools,0,17,33,2017-08-11,0,This repo has been deprecated. Please open any new issues or PRs in the Shopify/slate repo.
shopify,chroma,0,2,4,2016-11-01,0,Ruby gem for color manipulation and palette generation
shopify,graphql-js-client,20,196,38,2024-06-10,4,A Relay compliant GraphQL client.
shopify,ecto_containment_unit,1,23,6,2017-01-11,0,"A sandboxed, read-only Casper agent"
shopify,annex-29,0,11,5,2025-06-06,0,Unicode text segmentation
shopify,python-driver,0,1,2,2016-10-26,0,DataStax Python Driver for Apache Cassandra
shopify,commander.js,0,2,2,2016-11-14,0,node.js command-line interfaces made easy
shopify,js-uploader,1,3,4,2017-02-17,0,
shopify,cached_resource,0,1,2,2016-11-14,0,
shopify,EasyTransitioning,0,7,2,2017-03-29,0,Removing the boilerplate code associated with UIViewControllerAnimatedTransitioning
shopify,looking_glass,0,1,2,2016-12-06,0,
shopify,ci-queue,17,179,34,2025-08-11,2,Distribute tests over many workers using a queue
shopify,docker-api,0,1,1,2016-11-29,0,A lightweight Ruby client for the Docker Remote API
shopify,graphql_schema,4,17,10,2025-08-12,4,Classes to access the GraphQL instrospection result rather than using the parsed JSON directly as a hash.
shopify,ae-to-json,0,3,2,2016-05-24,0,will export an After Effects project as a JSON object
shopify,synvert-core,0,1,2,2016-11-29,0,dsl to convert ruby code
shopify,heroku-buildpack-awscli,0,3,12,2020-03-19,0,
shopify,unity-buy-sdk,36,68,23,2023-05-30,1,The Unity Buy SDK allows Unity developers to query and sell products from Shopify directly in Unity.
shopify,mirrors,3,6,7,2022-07-29,3,Mirrors provides a parallel-world reflection API for ruby
shopify,rollup-plugin-remap,4,1,5,2024-09-23,2,
shopify,state_machines-activemodel,0,3,7,2023-03-22,0,StateMachines ActiveModel Integration
shopify,openid_connect,0,2,4,2016-12-14,0,OpenID Connect Server & Client Library
shopify,rotoscope,4,201,12,2024-07-31,1,High-performance logger of Ruby method invocations
shopify,esify,4,4,2,2017-01-31,0,"esify is a combination of various tools that automatically translate Shopify’s CoffeeScript to ESNext. Unless you work at Shopify, you probably don’t need this."
shopify,pmtud,0,2,3,2016-12-21,0,Path MTU daemon - broadcast lost ICMP packets on ECMP networks
shopify,publicsuffix-ruby,0,2,3,2017-01-03,-1,Domain name parser for Ruby based on the Public Suffix List.
shopify,syck,0,1,2,2017-01-06,-1,Syck as a gem. Ability to switch to Psych and back.
shopify,omr,0,2,2,2017-01-04,-1,"Eclipse OMR™ Cross platform components for building reliable, high performance language runtimes"
shopify,shopify-codemod,1,11,7,2018-03-07,-1,"A collection of Codemods written with JSCodeshift that will help update our old, crusty JavaScript to nice, clean JavaScript."
shopify,chai-jscodeshift,2,2,3,2017-01-31,-1,A custom assertion for jscodeshift to check whether a given input fixture matches an output fixture after being transformed by the transformer under test.
shopify,babel-preset-shopify,0,13,5,2020-03-27,-1,Shopify’s org-wide set of Babel transforms
shopify,eslint-plugin-shopify,0,75,18,2020-03-27,-1,Shopify’s ESLint rules and configs.
shopify,sift-partner-ruby,0,1,2,2017-01-05,-1,partner gem
shopify,krane,67,1397,119,2025-07-16,-1,A command-line tool that helps you ship changes to a Kubernetes namespace and understand the result
shopify,lua-resty-upstream-healthcheck,0,3,4,2018-10-25,-1,Health Checker for Nginx Upstream Servers in Pure Lua
shopify,tslint-config-shopify,28,36,3,2020-07-17,-1,Shopify’s TypeScript rules and configs.
shopify,ssl_certificate-cookbook,0,4,2,2017-02-20,-1,Chef cookbook to make it easy for other cookbooks to support SSL.
shopify,esqueleto,0,2,4,2017-01-20,-1,
shopify,pyoozie,8,11,12,2023-03-21,-1,Library for querying and scheduling with Apache Oozie
shopify,graphql_java_gen,9,82,40,2025-05-13,-1,GraphQL java client code generator
shopify,graphql_swift_gen,1,62,22,2023-03-22,-1,GraphQL swift client code generator
shopify,omniauth-identity,0,10,7,2025-04-01,-1,
shopify,ruby-bench-suite,1,2,1,2017-07-11,-1,Benchmark suite for RubyBench.org
shopify,ruby-bench-docker,0,2,2,2017-02-15,-1,Dockerfiles to run Ruby Benchmarks
shopify,ruby-bench-web,2,3,6,2024-05-14,-1,Long Running Ruby Benchmarks
shopify,shopify_python,17,65,11,2023-03-21,-1,Python development standards at Shopify
shopify,octobox,0,6,6,2020-06-30,-1,:postbox: Take back control of your GitHub Notifications
shopify,pylint,1,2,2,2017-10-06,-1,"A Python source code analyzer which looks for programming errors, helps enforcing a coding standard and sniffs for some code smells"
shopify,herokuish,0,3,3,2018-08-14,-1,Utility for emulating Heroku build and runtime tasks in containers
shopify,bootstrap-sass,0,1,2,2017-02-28,-1,Official Sass port of Bootstrap 2 and 3.
shopify,postcss-shopify,0,18,5,2020-03-27,-1,All of Shopify’s recommended PostCSS plugins in one easy-to-use preset.
shopify,react-worker-dom,0,3,2,2017-03-14,-1,Experiments to see the advantages of using Web Workers to Render React Virtual DOM
shopify,babel-plugin-graphql-js-client-transform,15,6,4,2024-06-10,-1,
shopify,gcp-audit,0,3,1,2017-02-17,-1,A tool for auditing security properties of GCP projects.
shopify,jsonshema-ios,4,10,3,2017-05-08,-1,Siwft-based framework for static json schema validation in JSON-serializable models.
shopify,shopify-php,8,58,24,2019-02-06,-1,
shopify,react-textfit,0,4,3,2017-03-23,-1,React component to fit headlines and paragraphs into elements
shopify,dead-mans-snitch,1,3,4,2022-10-06,-1,Make working with Dead Man's Snitch as easy as a require.
shopify,rack-timeout,0,1,2,2017-03-22,-1,Abort requests that are taking too long
shopify,storefront-api-examples,151,1134,337,2023-11-20,-1,Example custom storefront applications built on Shopify's Storefront API
shopify,stylelint-config-shopify,0,12,7,2020-03-27,-1,Shopify's stylelint rules and config
shopify,hindsight,0,2,2,2018-05-23,-1,Hindsight - light weight data processing skeleton
shopify,heroku-buildpack-go,0,2,7,2023-03-21,-1,Heroku Go Buildpack
shopify,javascript-utilities,4,45,9,2023-01-16,-1,A set of utilities for JavaScript and TypeScript projects at Shopify.
shopify,spec,0,1,1,2017-04-04,-1,The Ruby Spec Suite
shopify,images,0,9,6,2021-03-19,-1,Tools to help us wrangle images at Shopify.
shopify,redis-semaphore,0,2,2,2017-04-13,-1,A distributed semaphore and mutex built on Redis.
shopify,heroku-buildpack-ssh-agent,0,2,3,2017-04-18,-1,
shopify,polaris,182,6018,1228,2025-08-11,-1,Shopify’s design system to help us work together to build a great experience for all of our merchants.
shopify,simplesurvey,2,2,5,2024-05-20,-1,A pandas dataframe backed survey creation and analysis framework
shopify,graphql-to-js-client-builder,9,7,6,2024-06-11,-1,"This is a generic function that will take in a GraphQL AST, and produce a javascript AST or code representing the query builder syntax used by graphql-js-client"
shopify,cloudflare-go,9,6,8,2023-06-13,-1,Go library for the Cloudflare v4 API
shopify,ess,5,91,21,2025-08-04,-1,Shopify's Enterprise Script Service
shopify,visualization-tools,6,3,9,2023-03-21,-1,Repo for visualization-tools
shopify,aws-s3,0,1,4,2017-05-23,-1,AWS-S3 is a Ruby implementation of Amazon's S3 REST API
shopify,hoodie,7,3,3,2024-05-14,-1,Spark Library for Hadoop Upserts And Incrementals
shopify,cli-ui,14,1090,57,2025-08-04,-1,CLI tooling framework with simple interactive widgets
shopify,heroku-buildpack-google-chrome,0,2,4,2020-08-05,-1,Run (headless) Google Chrome on Heroku
shopify,fission,0,1,1,2017-10-25,-1,Fast Serverless Functions for Kubernetes
shopify,interledger-payment-app-example,0,26,6,2017-06-20,-1,An implementation of the Interledger spec through an Android's Payment App
shopify,shopify-node-app,0,331,135,2019-05-31,-1,An example app that uses Polaris components and shopify-express
shopify,cli-kit,3,155,16,2025-08-04,-1,Framework/Engine for command line interfaces
shopify,heroku-buildpack-ruby,5,2,5,2023-07-16,-1,Heroku's Ruby Buildpack for Cedar
shopify,pipa-buildpack-ssh-agent,0,2,2,2018-08-09,-1,"Buildpack for running an ssh agent in a heroku slug, but for pipa, shopify's container builder"
shopify,graphql-js-client-compiler,4,3,6,2024-06-11,-1,Converts GraphQL files and schema definitions into ES Modules for use with the graphql-js-client
shopify,doorkeeper-openid_connect,0,2,1,2017-08-31,-1,OpenID Connect extension for Doorkeeper
shopify,graphql-vigilant-bot,0,1,2,2017-06-27,-1,Github Bot to find breaking changes in your schema.graphql
shopify,python-whois,0,1,2,2017-07-12,-1,A python module for retrieving and parsing WHOIS data
shopify,tunemygc,2,2,4,2023-03-22,-1,TuneMyGC - optimal MRI Ruby 2.1+ Garbage Collection
shopify,promise-kotlin,1,85,12,2023-03-21,-1,Lightweight Promises pattern implementation written on Kotlin
shopify,lua_sandbox_extensions,0,2,2,2018-10-25,-1,Extension packages (sandboxes and modules) for the lua_sandbox project
shopify,graphql-ruby-client,1,25,7,2018-12-14,-1,A generic data-drive GraphQL client for Ruby applications.
shopify,packagecloud-ruby,0,2,2,2017-07-18,-1,Ruby API client library for packagecloud.io
shopify,msgpack-ruby,0,3,6,2024-11-14,-1,MessagePack implementation for Ruby / msgpack.org[Ruby]
shopify,FunctionalTableData,12,369,28,2025-08-07,-1,Declarative UITableViewDataSource implementation
shopify,web-configs,17,481,58,2025-07-29,-1,Common configurations for building web apps at Shopify
shopify,promise-swift,3,17,9,2022-07-29,-1,Lightweight Promise implementation in swift.
shopify,ingress,8,19,25,2020-03-11,-1,Ingress controllers
shopify,rollup-plugin-graphql-js-client-compiler,4,4,4,2024-06-11,-1,"Converts GraphQL files and schema definitions into ES Modules for use with the graphql-js-client during build time, using rollup and graphql-js-client-compiler"
shopify,metal-workshop,0,8,2,2017-08-30,-1,Code for the Swift Metal Workshop
shopify,graphql-ruby-demo,0,1,3,2017-02-09,-1,Use graphql-ruby to expose a Rails app
shopify,heroku-buildpack-run,0,2,2,2017-05-12,-1,Run custom commands during the build of a Heroku app
shopify,heroku-buildpack-base,0,2,2,2017-08-23,-1,
shopify,bugsnag-cocoa,6,2,6,2023-07-16,-1,"Bugsnag crash reporting for iOS, macOS, and tvOS apps"
shopify,KSCrash,0,2,2,2017-09-14,-1,The Ultimate iOS Crash Reporter
shopify,gctrack,0,6,3,2021-08-05,-1,The GCTrack extension lets you monitor incremental GC information
shopify,spark,1,5,3,2024-09-19,-1,Mirror of Apache Spark
shopify,kubeaudit,47,1922,193,2024-08-21,-1,kubeaudit helps you audit your Kubernetes clusters against common security controls
shopify,draggable,163,18329,1109,2025-06-24,-1,The JavaScript Drag & Drop library your grandparents warned you about.
shopify,url-polyfill,0,6,2,2017-10-12,-1,URL parser in JavaScript
shopify,phpunit-parallel-runner,0,2,1,2017-11-17,-1,Parallel Runner for PHPUnit
shopify,hmacauth,0,1,1,2017-10-24,-1,"HMAC token verification in Go, compatible with ActiveSupport::MessageVerifier"
shopify,shopify-express,54,139,83,2022-06-24,-1,“Get up and running quickly with Express.js and the Shopify API.”
shopify,heroku-buildpack-ffmpeg,0,3,6,2019-10-17,-1,Install ffmpeg into heroku
shopify,godeb,0,2,1,2017-11-04,-1,godeb transforms upstream tarballs for the Go language in deb packages and installs them.
shopify,bigtable-emulator,6,42,9,2024-04-19,-1,
shopify,docker-bigtable,0,2,2,2017-11-06,-1,A docker container with an in memory implementation of Google Cloud Bigtable
shopify,theme-scripts,69,512,133,2023-04-28,-1,Theme Scripts is a collection of utility libraries which help theme developers with problems unique to Shopify Themes.
shopify,starter-theme,57,488,295,2023-07-18,-1,The Shopify Themes Team opinionated starting point for new a Slate project
shopify,transfer_jobs,13,9,2,2018-09-10,-1,recover and move background jobs around
shopify,heroku-buildpack-kubernetes,0,2,2,2017-11-21,-1,
shopify,mysql2,0,2,4,2024-07-29,-1,"A modern, simple and very fast Mysql library for Ruby - binding to libmysql"
shopify,polaris-tokens,1,235,30,2022-01-11,-1,"Design tokens for Polaris, Shopify’s design system"
shopify,polaris-telescope,2,97,14,2019-07-23,-1,A Sketch plugin that lets you quickly search for Polaris guidelines and code snippets.
shopify,airtable-ruby,0,3,2,2018-01-02,-1,Access Airtable data sheets with ease using ruby
shopify,heroku-buildpack-multi,0,2,3,2018-01-29,-1,Composable buildpacks
shopify,react-apollo,9,3,3,2022-06-25,-1,*DEPRECATED* Use the original react-apollo instead
shopify,lita-slack,1,6,17,2023-03-22,-1,A Slack adapter for Lita.
shopify,dokku-buildpack-jekyll3-nginx,0,2,1,2018-01-19,-1,Jekyll 3 on Dokku
shopify,libcidr-shopify,0,3,2,2018-01-24,-1,
shopify,buildpack-nginx,0,3,8,2023-03-22,-1,Buildpack for static websites on Dokku (nginx)
shopify,cli-kit-example,0,7,7,2024-06-17,-1,
shopify,waypoints,0,4,2,2017-10-04,-1,Waypoints is a library that makes it easy to execute a function whenever you scroll to an element.
shopify,sshkit,0,3,2,2018-01-29,-1,"A toolkit for deploying code and assets to servers in a repeatable, testable, reliable way."
shopify,capistrano,3,2,2,2023-04-12,-1,Remote multi-server automation tool
shopify,polaris-resource-list-examples,5,17,9,2024-06-03,-1,Example code for the resource list component in Polaris 2.0 and higher
shopify,pseudolocalization,5,81,14,2025-06-02,-1,Small utility to generate fake pseudotranslations on all I18n.translate calls.
shopify,kube-lego,0,1,3,2019-10-01,-1,Automatically request certificates for Kubernetes Ingress resources from Let's Encrypt
shopify,omniauth-facebook,3,2,3,2023-03-22,-1,Facebook OAuth2 Strategy for OmniAuth
shopify,shopify-php-app,4,47,28,2018-02-09,-1,
shopify,shopify-scripts,9,146,51,2024-09-03,-1,
shopify,bevel,14,65,15,2024-05-25,-1,Ordinal regression in Python
shopify,activerecord-firewall,6,24,5,2022-07-06,-1,
shopify,kubepacity,0,17,3,2018-03-02,-1,Visualizing kubernetes capacity.
shopify,deprecation_toolkit,10,509,35,2025-08-08,-1,⚒Eliminate deprecations from your codebase ⚒
shopify,shopify-utilities,4,7,4,2023-12-19,-1,A set of utilities for JavaScript and TypeScript projects at Shopify.
shopify,pg2mysql,0,3,1,2018-03-21,-1,Tool for safely migrating from PostgreSQL to MySQL
shopify,buffered-logger,4,4,5,2023-03-22,-1,
shopify,socksify-ruby,1,8,5,2019-07-29,-1,Redirect any TCP connection initiated by a Ruby script through a SOCKS5 proxy
shopify,quilt,128,1690,226,2025-01-10,-1,[⚠️ Deprecated] A loosely related set of packages for JavaScript/TypeScript projects at Shopify
shopify,i18n-country-translations,1,5,5,2019-12-30,-1,This just contains i18n country translations
shopify,css_parser,0,2,1,2023-03-22,-1,Ruby CSS Parser
shopify,ruby-kafka,0,1,5,2023-03-22,0,A Ruby client library for Apache Kafka
shopify,ghostferry,74,810,78,2025-08-04,28,The swiss army knife of live data migrations
shopify,presto,0,1,1,2019-03-06,0,Distributed SQL query engine for big data
shopify,memcached,7,3,6,2025-07-25,7,A Ruby interface to the libmemcached C client
shopify,octokit.rb,1,2,4,2024-09-17,1,Ruby toolkit for the GitHub API
shopify,bigdata-interop,1,2,3,2024-09-25,1,Libraries and tools for interoperability between Hadoop-related open-source software and Google Cloud Platform.
shopify,product-reviews-polaris-example,1,27,17,2019-06-13,0,
shopify,postmates,0,2,1,2018-04-19,0,Ruby wrapper for the Postmates API
shopify,NohanaImagePicker,0,3,3,2018-10-25,0,A multiple image picker for iOS app.
shopify,unite-react-node-app-workshop,3,34,23,2019-07-20,1,
shopify,livedata-ktx,5,466,29,2023-03-21,1,"Kotlin extension for LiveData, chaining like RxJava"
shopify,webpack-bugsnag-plugins,6,2,3,2024-06-11,6,Webpack plugins for common Bugsnag actions.
shopify,Intro_to_GraphQL_Powered_by_Shopify,0,12,10,2023-03-22,0,
shopify,shopify_transporter,20,100,43,2023-04-27,5,The Transporter tool allows you to convert data from a third-party platform into a format that can be imported into Shopify.
shopify,salesforce_chunker,6,3,4,2025-08-04,4,
shopify,skeleton-theme,7,473,222,2025-06-02,3,"A minimal, carefully structured Shopify theme designed to help you quickly get started. Designed with modularity, maintainability, and Shopify's best practices in mind."
shopify,hello-docker-rails,0,5,4,2018-05-04,0,This is a Docker image project with Rails and MySQL.
shopify,unite-better-app-resources,0,3,2,2018-05-04,0,
shopify,graphql-tools-web,1,94,17,2021-03-11,1,
shopify,ejson-rails,1,25,5,2025-08-11,1,Automatically injects ejson decrypted secrets into your Rails.application.credentials.
shopify,libzmq,0,2,1,2018-05-26,0,"ZeroMQ core engine in C++, implements ZMTP/3.1"
shopify,geoserver,0,2,4,2018-05-28,0,Official GeoServer repository
shopify,QGIS,3,2,2,2023-07-20,3,"QGIS is a free, open source, cross platform (lin/win/mac) geographical information system (GIS)"
shopify,secret-sender,4,27,6,2025-05-13,2,Send passwords and tokens manually over insecure channels
shopify,autoload_reloader,0,156,5,2018-12-10,0,Experimental implementation of code reloading using Ruby's autoload
shopify,condense-number,9,43,6,2025-08-11,6,Locale-aware number condensing
shopify,job-iteration,49,1245,53,2025-08-11,20,Makes your background jobs interruptible and resumable by design.
shopify,graphql-metrics,3,172,11,2025-08-04,2,"Extract as much much detail as you want from GraphQL queries, served up from your Ruby app and the graphql gem. "
shopify,limiter,1,423,23,2025-07-14,1,Simple Ruby rate limiting mechanism.
shopify,vault-plugin-secrets-ejson,1,14,9,2024-05-24,1,A Vault plugin for submitting EJSON to Hashicorp's Vault
shopify,netsuite,0,2,6,2024-10-29,-1,NetSuite SuiteTalk API Wrapper
shopify,OHHTTPStubs,0,2,2,2018-10-25,-1,"Stub your network requests easily! Test your apps with fake network data and custom response time, response code and headers!"
shopify,mixpanel-swift,0,2,3,2018-10-25,-1,Mixpanel tracking library for iOS (Swift)
shopify,ejson2env,7,81,18,2025-08-12,-1,Decrypt EJSON secrets and export them as environment variables.
shopify,proxysql-go,0,2,1,2018-08-23,-1,A ProxySQL client in go
shopify,shopify-app-template-node,47,963,417,2025-08-11,-1,
shopify,graphql-design-tutorial,5,2450,192,2025-01-23,-1,
shopify,vouch4cluster,7,4,8,2023-10-30,-1,Run all of the images in a cluster through https://github.com/Shopify/voucher
shopify,bundler,0,2,4,2023-03-22,-1,Manage your Ruby application's gem dependencies
shopify,docker-ssh-agent-forward,0,2,1,2018-10-18,-1,Forward SSH agent socket into a container
shopify,go-storage,7,116,16,2024-12-10,-1,"Go package for abstracting local, in-memory, and remote (Google Cloud Storage/S3) filesystems"
shopify,Burrow,2,3,6,2025-07-18,-1,Kafka Consumer Lag Checking
shopify,kafka-monitor,0,2,5,2025-04-23,-1,Monitor the availability of Kafka clusters with generated messages. 
shopify,minitest-reporters,0,2,4,2018-11-26,-1,:page_with_curl: Create customizable MiniTest output formats.
shopify,cruise-control,1,5,5,2025-07-21,-1,Cruise-control is the first of its kind to fully automate the dynamic workload rebalance and self-healing of a kafka cluster. It provides great value to Kafka users by simplifying the operation of Kafka clusters.
shopify,bootboot,12,439,33,2024-11-18,-1,Dualboot your Ruby app made easy
shopify,istio-client-go,0,2,2,2018-10-02,-1,This repository contains generated Go client for Istio resources
shopify,yaml,0,2,3,2019-05-28,-1,YAML support for the Go language.
shopify,mobile_detect,0,2,4,2018-11-27,-1,Mobile browser detection Lua library
shopify,rollout,0,3,5,2018-06-03,-1,Feature switches or flags for PHP
shopify,goose,16,85,14,2025-08-11,-1,Curated collection of Go packages that integrate well together
shopify,shopify-cli,0,1026,206,2023-06-01,-1,Shopify CLI helps you build against the Shopify platform faster.
shopify,artist-statement-generator,0,1,2,2018-12-13,-1,Playground for generating artist statements using RNN
shopify,veneur,0,2,2,2018-12-19,-1,"A distributed, fault-tolerant pipeline for observability data"
shopify,git,0,2,3,2018-12-19,-1,Git Source Code Mirror - This is a publish-only repository and all pull requests are ignored. Please follow Documentation/SubmittingPatches procedure for any of your improvements.
shopify,geopyspark,0,1,2,2018-12-12,-1,GeoTrellis for PySpark
shopify,shadowenv,23,427,20,2025-08-08,-1,reversible directory-local environment variable manipulations
shopify,terraform-provider-vault,0,2,7,2019-02-05,-1,Terraform Vault provider
shopify,hookbook,1,10,5,2025-07-08,-1,"Hookbook provides a way to register multiple ""DEBUG"" hooks in bash, and their equivalents in zsh."
shopify,goldpinger,0,3,2,2019-02-12,-1,Debugging tool for Kubernetes which tests and displays connectivity between nodes in the cluster.
shopify,go-netfilter-queue,0,2,8,2019-02-06,-1,Go bindings for libnetfilter_queue (Forked from openshift/geard)
shopify,bouncifyrn,7,2,3,2024-07-15,-1,Experiment of building the most epic Ballz game in RN
shopify,i18n,0,2,2,2023-03-22,-1,Internationalization (i18n) library for Ruby
shopify,ceph-ansible,1,2,3,2024-09-06,-1,"Ansible playbooks to deploy Ceph, the distributed filesystem."
shopify,libyaml,0,2,3,2019-02-27,-1,Canonical source repository for LibYAML
shopify,opencensus-service,1,3,4,2019-05-10,-1,OpenCensus service allows OpenCensus libraries to export to an exporter service rather than having to link vendor-specific exports.
shopify,marginalia,0,2,4,2023-03-22,-1,Attach comments to ActiveRecord's SQL queries
shopify,shopify-demo-app-node-react,29,444,320,2022-02-17,-1,
shopify,tainted_love,2,36,8,2021-05-20,-1,Dynamic Security Analysis for Ruby
shopify,shadowenv.vim,0,9,6,2025-05-13,-1,Shadowenv integration for Vim
shopify,shadowenv.el,0,24,5,2025-06-04,-1,Shadowenv integration for emacs
shopify,kafka-python,1,3,5,2023-03-21,-1,Python client for Apache Kafka
shopify,memory_profiler,0,3,4,2023-03-22,-1,memory_profiler for ruby
shopify,xcode-install,0,2,2,2023-03-22,-1,🔽 Install and update your Xcodes
shopify,dylib-capture-closure,4,2,4,2024-10-07,-1,
shopify,svg2vd,2,9,4,2025-05-13,-1,
shopify,meerkat,0,2,8,2019-04-03,-1,Fast Code Search
shopify,git-chain,23,237,15,2025-08-11,-1,Tool to rebase multiple Git branches based on the previous one.
shopify,whois,0,3,4,2022-03-03,-1,An intelligent — pure Ruby — WHOIS client and parser.
shopify,graphql-ruby,1,7,8,2025-03-24,-1,Ruby implementation of GraphQL 
shopify,constant_resolver,4,26,8,2025-08-12,-1,Resolve a partially qualified Ruby constant reference to the fully qualified name and the path of the file defining it.
shopify,fluentd-benchmark,0,1,1,2018-02-27,-1,Benchmark collection of fluentd use cases
shopify,responders,1,3,6,2024-05-14,-1,A set of Rails responders to dry up your application
shopify,nixpkgs,19,4,5,2025-06-25,-1,Nix Packages collection
shopify,pkcs11key,0,1,2,2018-04-12,-1,An interface to PKCS#11 devices that satisfies the crypto.Signer interface
shopify,nix-store-repl,1,3,5,2020-05-22,-1,[wip] experiment in browsing a nix store
shopify,geoip,0,3,5,2023-03-22,-1,"The Ruby gem for querying Maxmind.com's GeoIP database, which returns the geographic location of a server given its IP address"
shopify,google-auth-library-ruby,0,2,4,2023-03-22,-1,Google Auth Library for Ruby
shopify,magic-modules,1,2,4,2024-05-13,-1,Magic Modules: Automagically generate Google Cloud Platform support for OSS
shopify,istio,3,3,5,2023-02-19,-1,Fork that allows us to build our own Istio images (with and without modifications). See .shopify-build/README.md for instructions.
shopify,escape_utils,0,2,3,2023-03-22,-1,Faster string escaping routines for your ruby apps
shopify,tapioca,115,794,149,2025-08-12,-1,The swiss army knife of RBI generation
shopify,unite_hack_session,1,4,8,2019-06-18,-1,"For Unite, partners will use this issue to create tickets to track ideas for a Hack Days-style workshop."
shopify,opentelemetry-ruby,0,4,4,2025-06-11,-1,
shopify,app-bridge-tutorial,17,17,11,2024-06-18,-1,
shopify,keychain-status,0,2,2,2019-06-10,-1,Small utility written in Swift to query the status of a macOS keychain.
shopify,fraud-filter,1,2,5,2024-08-28,-1,
shopify,mode-notebook-assets,3,4,5,2023-03-21,-1,
shopify,addressable,0,2,4,2023-03-22,-1,"Addressable is an alternative implementation to the URI implementation that is part of Ruby's standard library. It is flexible, offers heuristic parsing, and additionally provides extensive support for IRIs and URI templates."
shopify,rubocop-sorbet,11,186,31,2025-06-25,-1,A collection of RuboCop rules for Sorbet
shopify,smart_todo,4,160,10,2025-07-17,-1,Enhance TODO comment in your Ruby code
shopify,react-calendar-timeline,2,6,6,2024-06-12,-1,A modern and responsive react timeline component.
shopify,heroku-buildpack-jemalloc,1,5,9,2023-03-21,-1,Heroku buildpack that installs the Jemalloc memory allocator
shopify,lime,1,6,3,2024-08-31,-1,Lime: Explaining the predictions of any machine learning classifier
shopify,rails-deprecated_sanitizer,0,1,8,2023-03-22,-1,Deprecated sanitizer API extracted from Action View.
shopify,filament,2,1,3,2024-08-31,-1,"Filament is a real-time physically based rendering engine for Android, iOS, Windows, Linux, macOS and WASM/WebGL"
shopify,terraform-provider-dyn,0,1,7,2020-02-04,-1,Terraform Dyn provider
shopify,screenshot-glb,32,140,32,2025-07-21,-1,A command line utility for taking screenshots of glTF 2.0 Binary 3D model files
shopify,vscode-shadowenv,3,22,6,2025-05-13,-1,
shopify,upload-to-release,11,48,14,2025-08-11,-1,A GitHub Action that uploads a file to a new release.
shopify,atom-shadowenv,0,2,4,2025-05-13,-1,
shopify,sublime-shadowenv,1,2,6,2025-05-13,-1,
shopify,intellij-shadowenv,4,11,6,2025-06-30,-1,
shopify,faraday-http-cache,0,1,3,2023-03-22,-1,a faraday middleware that respects HTTP cache
shopify,app-cli-node-generator-helper,14,4,5,2025-07-21,-1,
shopify,seafoam,8,137,23,2025-08-04,-1,A tool for working with compiler graphs dumped by the GraalVM compiler
shopify,rails-i18n,4,2,4,2025-03-21,-1,"Repository for collecting Locale data for Ruby on Rails I18n as well as other interesting, Rails related I18n stuff"
shopify,restyle,32,3237,146,2025-08-04,-1,A type-enforced system for building UI components in React Native with TypeScript.
shopify,discoverability-action,6,3,4,2021-02-08,-1,Adds a comment to a pull request with areas of your code to test
shopify,terraform-provider-cloudflare,0,2,4,2023-01-13,-1,Terraform Cloudflare provider
shopify,activerecord-databasevalidations,0,5,3,2025-03-06,-1,Add validations to your ActiveRecord models based on your database constraints.
shopify,ruby,69,43,14,2025-08-12,-1,The Ruby Programming Language [mirror]
shopify,shopify-theme-inspector,2,166,22,2025-05-13,-1,A Chrome DevTools plugin that visualizes Shopify Liquid render profiling data so you can triage long-running code and reduce server response times!
shopify,hypernova-ruby,0,2,4,2023-08-30,-1,Ruby client for Hypernova.
shopify,minitest,0,2,5,2024-04-11,-1,"minitest provides a complete suite of testing facilities supporting TDD, BDD, mocking, and benchmarking."
shopify,stack_frames,4,20,5,2025-08-04,-1,Zero allocation backtraces using MRI ruby’s profile frames API
shopify,trino,6,1,3,2022-03-12,-1,"Official home of the community managed version of Presto, the distributed SQL query engine for big data, under the auspices of the Presto Software Foundation."
shopify,terraform-provider-pingdom,0,1,2,2020-09-17,-1,Terraform provider to manage pingdom resources
shopify,terraform-provider-ns1,1,1,7,2023-09-29,-1,Terraform NS1 provider
shopify,bundix,0,2,5,2023-03-22,-1,Generates a Nix expression for your Bundler-managed application. [maintainer=@manveru]
shopify,truffleruby,8,15,9,2025-06-26,-1,A high performance implementation of the Ruby programming language. Built on the GraalVM by Oracle Labs.
shopify,rack-mini-profiler,0,1,3,2023-03-22,-1,Profiler for your development and production Ruby rack apps. 
shopify,protobuf,3,4,4,2025-07-24,-1,Protocol Buffers - Google's data interchange format
shopify,graal,3,4,4,2024-04-12,-1,GraalVM: Run Programs Faster Anywhere :rocket:
shopify,opentelemetry-collector,33,4,4,2024-12-11,-1,OpenTelemetry Service
shopify,snappy,0,1,5,2019-10-29,-1,A fast compressor/decompressor
shopify,heroku-buildpack-shell,0,1,1,2018-06-18,-1,
shopify,letter_opener_web,0,1,8,2023-03-22,-1,A web interface for browsing Ruby on Rails sent emails
shopify,atelier-application-shopify,17,14,12,2024-06-11,-1,
