org,repo,hyperlink,commits_last_30d,PRs_closed_30d
microsoft,fluentui-react-native,https://github.com/microsoft/fluentui-react-native,16,76
microsoft,Microsoft-Win32-Content-Prep-Tool,https://github.com/microsoft/Microsoft-Win32-Content-Prep-Tool,0,24
microsoft,mssql-django,https://github.com/microsoft/mssql-django,0,69
microsoft,fabric-rti-mcp,https://github.com/microsoft/fabric-rti-mcp,19,23
microsoft,mattergen,https://github.com/microsoft/mattergen,7,42
microsoft,PhiCookBook,https://github.com/microsoft/PhiCookBook,1,92
microsoft,WPF-Samples,https://github.com/microsoft/WPF-Samples,1,86
microsoft,component-detection,https://github.com/microsoft/component-detection,2,66
microsoft,SCXcore-osskits,https://github.com/microsoft/SCXcore-osskits,0,2
microsoft,crescent-credentials,https://github.com/microsoft/crescent-credentials,3,89
microsoft,TypeScript-DOM-lib-generator,https://github.com/microsoft/TypeScript-DOM-lib-generator,26,72
microsoft,demikernel,https://github.com/microsoft/demikernel,0,90
microsoft,mcp-dotnet-samples,https://github.com/microsoft/mcp-dotnet-samples,32,22
microsoft,dion,https://github.com/microsoft/dion,81,3
microsoft,powerbi-desktop-samples,https://github.com/microsoft/powerbi-desktop-samples,1,52
microsoft,PEACE,https://github.com/microsoft/PEACE,0,7
microsoft,vscode-ts-customized-language-service,https://github.com/microsoft/vscode-ts-customized-language-service,4,8
microsoft,vscode-debug-value-editor,https://github.com/microsoft/vscode-debug-value-editor,5,19
microsoft,vscode-ts-file-path-support,https://github.com/microsoft/vscode-ts-file-path-support,2,18
microsoft,vscode-diagnostic-tools,https://github.com/microsoft/vscode-diagnostic-tools,3,28
microsoft,vscode-python,https://github.com/microsoft/vscode-python,14,78
microsoft,azuredatastudio,https://github.com/microsoft/azuredatastudio,10,91
microsoft,Document-Knowledge-Mining-Solution-Accelerator,https://github.com/microsoft/Document-Knowledge-Mining-Solution-Accelerator,7,69
microsoft,snmalloc,https://github.com/microsoft/snmalloc,2,94
microsoft,mssql-jdbc,https://github.com/microsoft/mssql-jdbc,13,71
microsoft,coe-starter-kit,https://github.com/microsoft/coe-starter-kit,3,87
microsoft,HeurAgenix,https://github.com/microsoft/HeurAgenix,0,19
microsoft,Conversation-Knowledge-Mining-Solution-Accelerator,https://github.com/microsoft/Conversation-Knowledge-Mining-Solution-Accelerator,76,95
microsoft,promptbench,https://github.com/microsoft/promptbench,0,27
microsoft,Nova,https://github.com/microsoft/Nova,7,81
microsoft,triton-shared,https://github.com/microsoft/triton-shared,13,83
microsoft,api-guidelines,https://github.com/microsoft/api-guidelines,0,88
microsoft,vscode-python-web-wasm,https://github.com/microsoft/vscode-python-web-wasm,4,46
microsoft,fast,https://github.com/microsoft/fast,15,91
microsoft,Foundry-Local,https://github.com/microsoft/Foundry-Local,3,47
microsoft,connected-workbooks,https://github.com/microsoft/connected-workbooks,32,84
microsoft,rust-guidelines,https://github.com/microsoft/rust-guidelines,23,8
microsoft,SynapseML,https://github.com/microsoft/SynapseML,0,73
microsoft,openjdk-jdk,https://github.com/microsoft/openjdk-jdk,100,2
microsoft,pylance-release,https://github.com/microsoft/pylance-release,7,89
microsoft,TRELLIS,https://github.com/microsoft/TRELLIS,2,0
microsoft,vscode-mssql,https://github.com/microsoft/vscode-mssql,77,89
microsoft,Power-CAT-Copilot-Studio-Kit,https://github.com/microsoft/Power-CAT-Copilot-Studio-Kit,13,82
microsoft,VS-Code-Dev-Days,https://github.com/microsoft/VS-Code-Dev-Days,19,6
microsoft,STL,https://github.com/microsoft/STL,24,89
microsoft,CopilotAdventures,https://github.com/microsoft/CopilotAdventures,36,6
microsoft,CopilotStudioSamples,https://github.com/microsoft/CopilotStudioSamples,7,71
