org,repo,hyperlink,commits_last_30d,PRs_closed_30d
amd,virtio-npu,https://github.com/amd/virtio-npu,9,0
amd,pensando-elk,https://github.com/amd/pensando-elk,4,3
amd,Quark,https://github.com/amd/Quark,0,0
block,goose,https://github.com/block/goose,100,82
block,ospo,https://github.com/block/ospo,3,41
block,kotlin-formatter,https://github.com/block/kotlin-formatter,18,96
block,example-jvm-maven,https://github.com/block/example-jvm-maven,0,47
block,stoic,https://github.com/block/stoic,13,5
block,docs-site-kickstarter,https://github.com/block/docs-site-kickstarter,26,25
block,elasticgraph,https://github.com/block/elasticgraph,94,85
block,gradle-monorepo-ij-plugin,https://github.com/block/gradle-monorepo-ij-plugin,5,19
block,scaffolder,https://github.com/block/scaffolder,0,44
block,bitcoin-augur-reference,https://github.com/block/bitcoin-augur-reference,7,5
block,.github,https://github.com/block/.github,1,1
block,oss-project-template,https://github.com/block/oss-project-template,1,2
block,kfsm,https://github.com/block/kfsm,1,82
block,spirit,https://github.com/block/spirit,8,93
block,goose-discord,https://github.com/block/goose-discord,9,0
block,mcp-jupyter,https://github.com/block/mcp-jupyter,8,5
block,quiver,https://github.com/block/quiver,12,97
block,protobuf.js,https://github.com/block/protobuf.js,0,4
block,mdx-daemon-plugin,https://github.com/block/mdx-daemon-plugin,12,5
block,ftl,https://github.com/block/ftl,6,92
block,ftl-golang-tools,https://github.com/block/ftl-golang-tools,0,24
block,bitcoin-treasury,https://github.com/block/bitcoin-treasury,2,11
block,ln-invoice,https://github.com/block/ln-invoice,8,22
block,picocert,https://github.com/block/picocert,2,3
block,bitcoin-augur,https://github.com/block/bitcoin-augur,5,6
block,etre,https://github.com/block/etre,0,82
block,bitcoin-augur-benchmarking,https://github.com/block/bitcoin-augur-benchmarking,5,1
block,blip,https://github.com/block/blip,6,92
block,finch,https://github.com/block/finch,2,4
block,goose-mobile,https://github.com/block/goose-mobile,2,94
block,homebrew-tap,https://github.com/block/homebrew-tap,1,0
block,trailblaze,https://github.com/block/trailblaze,12,40
block,xcode-index-mcp,https://github.com/block/xcode-index-mcp,4,3
block,vscode-goose,https://github.com/block/vscode-goose,2,10
workday,canvas-kit,https://github.com/Workday/canvas-kit,0,92
workday,cuestomize,https://github.com/Workday/cuestomize,15,10
workday,canvas-tokens,https://github.com/Workday/canvas-tokens,1,83
workday,canvas-tokens-studio,https://github.com/Workday/canvas-tokens-studio,0,39
workday,warp-core,https://github.com/Workday/warp-core,0,95
marvellembeddedprocessors,marvell-dpdk,https://github.com/MarvellEmbeddedProcessors/marvell-dpdk,0,4
marvellembeddedprocessors,packages,https://github.com/MarvellEmbeddedProcessors/packages,1,1
marvellembeddedprocessors,dao,https://github.com/MarvellEmbeddedProcessors/dao,0,0
marvellembeddedprocessors,marvell-octeon-roc,https://github.com/MarvellEmbeddedProcessors/marvell-octeon-roc,0,15
marvellembeddedprocessors,vpp,https://github.com/MarvellEmbeddedProcessors/vpp,0,33
marvellembeddedprocessors,pcie_ep_octeon_target,https://github.com/MarvellEmbeddedProcessors/pcie_ep_octeon_target,0,3
marvellembeddedprocessors,marvell-openssl-engine,https://github.com/MarvellEmbeddedProcessors/marvell-openssl-engine,4,2
marvellembeddedprocessors,linux-marvell,https://github.com/MarvellEmbeddedProcessors/linux-marvell,0,1
marvellembeddedprocessors,marvell-dpdk-sdk,https://github.com/MarvellEmbeddedProcessors/marvell-dpdk-sdk,0,0
marvellembeddedprocessors,pcie_ep_octeon_host,https://github.com/MarvellEmbeddedProcessors/pcie_ep_octeon_host,0,0
marvellembeddedprocessors,marvell-firmware,https://github.com/MarvellEmbeddedProcessors/marvell-firmware,1,8
stripe,stripe-android,https://github.com/stripe/stripe-android,0,91
stripe,LibreChat,https://github.com/stripe/LibreChat,100,8
stripe,react-connect-js,https://github.com/stripe/react-connect-js,0,95
stripe,stripe-ios,https://github.com/stripe/stripe-ios,0,94
stripe,stripe-react-native,https://github.com/stripe/stripe-react-native,0,80
stripe,stripe-mock,https://github.com/stripe/stripe-mock,0,100
stripe,openapi,https://github.com/stripe/openapi,0,72
stripe,smokescreen,https://github.com/stripe/smokescreen,0,81
stripe,stripe-terminal-react-native,https://github.com/stripe/stripe-terminal-react-native,18,92
stripe,stripe-ruby,https://github.com/stripe/stripe-ruby,0,84
stripe,stripe-java,https://github.com/stripe/stripe-java,0,88
stripe,stripe-dotnet,https://github.com/stripe/stripe-dotnet,0,84
stripe,stripe-php,https://github.com/stripe/stripe-php,0,87
stripe,stripe-python,https://github.com/stripe/stripe-python,0,91
stripe,stripe-go,https://github.com/stripe/stripe-go,0,82
stripe,stripe-node,https://github.com/stripe/stripe-node,0,80
stripe,connect-js,https://github.com/stripe/connect-js,0,89
stripe,stripe-commercetools-connect-app,https://github.com/stripe/stripe-commercetools-connect-app,18,16
stripe,react-stripe-js,https://github.com/stripe/react-stripe-js,0,83
stripe,agent-toolkit,https://github.com/stripe/agent-toolkit,3,85
stripe,stripe-connect-furever-demo,https://github.com/stripe/stripe-connect-furever-demo,0,96
stripe,stripe-js,https://github.com/stripe/stripe-js,0,89
stripe,stripe-ios-spm,https://github.com/stripe/stripe-ios-spm,0,1
stripe,salesforce-connector-examples,https://github.com/stripe/salesforce-connector-examples,1,0
stripe,stripe-sfcc-b2c-connector,https://github.com/stripe/stripe-sfcc-b2c-connector,0,15
stripe,pg-schema-diff,https://github.com/stripe/pg-schema-diff,9,90
stripe,stripe-apps,https://github.com/stripe/stripe-apps,1,69
stripe,stripe-commercetools-checkout-app,https://github.com/stripe/stripe-commercetools-checkout-app,4,19
stripe,munkisrv,https://github.com/stripe/munkisrv,3,2
stripe,stripe-terminal-ios,https://github.com/stripe/stripe-terminal-ios,0,87
stripe,terminal-connector-releases,https://github.com/stripe/terminal-connector-releases,0,3
stripe,stripe-magento2-releases,https://github.com/stripe/stripe-magento2-releases,0,90
stripe,stripe-cli,https://github.com/stripe/stripe-cli,0,86
stripe,stripe-terminal-android,https://github.com/stripe/stripe-terminal-android,0,95
stripe,scoop-stripe-cli,https://github.com/stripe/scoop-stripe-cli,0,2
stripe,homebrew-stripe-cli,https://github.com/stripe/homebrew-stripe-cli,0,1
stripe,ft3,https://github.com/stripe/ft3,0,0
stripe,subprocess,https://github.com/stripe/subprocess,0,40
stripe,example-terminal-backend,https://github.com/stripe/example-terminal-backend,0,46
stripe,terminal-js,https://github.com/stripe/terminal-js,0,82
pinterest,thriftcheck,https://github.com/pinterest/thriftcheck,16,97
pinterest,ws-gtm-template,https://github.com/pinterest/ws-gtm-template,4,0
pinterest,mojito,https://github.com/pinterest/mojito,0,97
pinterest,gprofiler,https://github.com/pinterest/gprofiler,0,13
pinterest,teletraan,https://github.com/pinterest/teletraan,0,86
pinterest,singer,https://github.com/pinterest/singer,0,93
pinterest,PINRemoteImage,https://github.com/pinterest/PINRemoteImage,0,80
pinterest,PINOperation,https://github.com/pinterest/PINOperation,0,33
pinterest,PINCache,https://github.com/pinterest/PINCache,0,84
pinterest,PINFuture,https://github.com/pinterest/PINFuture,0,26
pinterest,ktlint,https://github.com/pinterest/ktlint,0,97
pinterest,orion,https://github.com/pinterest/orion,0,88
pinterest,pinterest-python-sdk,https://github.com/pinterest/pinterest-python-sdk,1,72
pinterest,typespec,https://github.com/pinterest/typespec,47,22
pinterest,api-description,https://github.com/pinterest/api-description,4,25
pinterest,memq,https://github.com/pinterest/memq,10,20
pinterest,superset,https://github.com/pinterest/superset,0,71
pinterest,gprofiler-performance-studio,https://github.com/pinterest/gprofiler-performance-studio,0,6
pinterest,tiered-storage,https://github.com/pinterest/tiered-storage,1,27
pinterest,alloy,https://github.com/pinterest/alloy,0,0
pinterest,psc,https://github.com/pinterest/psc,7,71
pinterest,gestalt,https://github.com/pinterest/gestalt,0,81
pinterest,starrocks,https://github.com/pinterest/starrocks,0,42
pinterest,atg-research,https://github.com/pinterest/atg-research,10,6
pinterest,terraform-aws-eks,https://github.com/pinterest/terraform-aws-eks,0,10
pinterest,ray,https://github.com/pinterest/ray,0,25
snowflakedb,gosnowflake,https://github.com/snowflakedb/gosnowflake,0,61
snowflakedb,snowflake-cli,https://github.com/snowflakedb/snowflake-cli,21,72
snowflakedb,snowflake-jdbc,https://github.com/snowflakedb/snowflake-jdbc,0,83
snowflakedb,snowflake-connector-python,https://github.com/snowflakedb/snowflake-connector-python,32,82
snowflakedb,snowpark-python,https://github.com/snowflakedb/snowpark-python,73,91
snowflakedb,snowflake-cli-templates,https://github.com/snowflakedb/snowflake-cli-templates,0,24
snowflakedb,snowflake-connector-nodejs,https://github.com/snowflakedb/snowflake-connector-nodejs,0,72
snowflakedb,snowflake-connector-net,https://github.com/snowflakedb/snowflake-connector-net,0,87
snowflakedb,homebrew-snowflake-cli,https://github.com/snowflakedb/homebrew-snowflake-cli,1,56
snowflakedb,snowflake-cli-action,https://github.com/snowflakedb/snowflake-cli-action,0,30
snowflakedb,spark-snowflake,https://github.com/snowflakedb/spark-snowflake,0,61
snowflakedb,libsnowflakeclient,https://github.com/snowflakedb/libsnowflakeclient,0,81
snowflakedb,snowflake-ingest-java,https://github.com/snowflakedb/snowflake-ingest-java,0,69
snowflakedb,snowpark-java-scala,https://github.com/snowflakedb/snowpark-java-scala,5,94
snowflakedb,terraform-provider-snowflake,https://github.com/snowflakedb/terraform-provider-snowflake,48,93
snowflakedb,ArcticInference,https://github.com/snowflakedb/ArcticInference,9,91
snowflakedb,snowflake-kafka-connector,https://github.com/snowflakedb/snowflake-kafka-connector,0,81
snowflakedb,pdo_snowflake,https://github.com/snowflakedb/pdo_snowflake,0,93
snowflakedb,snowflake-ml-python,https://github.com/snowflakedb/snowflake-ml-python,3,74
snowflakedb,ec2-plugin,https://github.com/snowflakedb/ec2-plugin,0,4
snowflakedb,ArcticTraining,https://github.com/snowflakedb/ArcticTraining,9,95
snowflakedb,snowpark-checkpoints,https://github.com/snowflakedb/snowpark-checkpoints,2,88
snowflakedb,PowerPlatformConnectors,https://github.com/snowflakedb/PowerPlatformConnectors,0,8
snowflakedb,snowflake-telemetry-python,https://github.com/snowflakedb/snowflake-telemetry-python,5,55
snowflakedb,snowflake-sqlalchemy,https://github.com/snowflakedb/snowflake-sqlalchemy,1,68
snowflakedb,reusable-workflows,https://github.com/snowflakedb/reusable-workflows,4,3
hsbc,go-api-pagination,https://github.com/hsbc/go-api-pagination,0,53
hsbc,jdbc-inquirer,https://github.com/hsbc/jdbc-inquirer,0,23
hsbc,bqtools,https://github.com/hsbc/bqtools,0,19
hsbc,encryption-helper-python,https://github.com/hsbc/encryption-helper-python,0,36
hsbc,cost-manager,https://github.com/hsbc/cost-manager,0,42
astrazeneca,jazzy,https://github.com/AstraZeneca/jazzy,0,14
astrazeneca,runnable,https://github.com/AstraZeneca/runnable,2,93
astrazeneca,persist-seq-galaxy-tools-setup,https://github.com/AstraZeneca/persist-seq-galaxy-tools-setup,0,12
astrazeneca,cellatria,https://github.com/AstraZeneca/cellatria,57,0
astrazeneca,maraca,https://github.com/AstraZeneca/maraca,0,68
astrazeneca,multimodal-python-course,https://github.com/AstraZeneca/multimodal-python-course,1,0
astrazeneca,peptide-tools,https://github.com/AstraZeneca/peptide-tools,0,2
astrazeneca,ToPModel,https://github.com/AstraZeneca/ToPModel,1,0
aveva,CONNECT-data-services-developer-docs,https://github.com/AVEVA/CONNECT-data-services-developer-docs,12,94
aveva,.github,https://github.com/AVEVA/.github,2,21
aveva,sample-adh-time_series-python,https://github.com/AVEVA/sample-adh-time_series-python,1,31
aveva,sample-adh-sample_libraries-python,https://github.com/AVEVA/sample-adh-sample_libraries-python,2,46
aveva,sample-adh-grafana_backend_plugin-datasource,https://github.com/AVEVA/sample-adh-grafana_backend_plugin-datasource,0,10
ocadotechnology,codeforlife-portal,https://github.com/ocadotechnology/codeforlife-portal,0,93
ocadotechnology,codeforlife-workspace,https://github.com/ocadotechnology/codeforlife-workspace,100,77
ocadotechnology,rapid-router,https://github.com/ocadotechnology/rapid-router,0,87
ocadotechnology,cmq,https://github.com/ocadotechnology/cmq,4,26
ocadotechnology,codeforlife-portal-backend,https://github.com/ocadotechnology/codeforlife-portal-backend,4,96
ocadotechnology,codeforlife-sso-backend,https://github.com/ocadotechnology/codeforlife-sso-backend,3,17
ocadotechnology,codeforlife-sso-frontend,https://github.com/ocadotechnology/codeforlife-sso-frontend,3,1
ocadotechnology,codeforlife-package-python,https://github.com/ocadotechnology/codeforlife-package-python,5,100
ocadotechnology,codeforlife-contributor-frontend,https://github.com/ocadotechnology/codeforlife-contributor-frontend,7,7
ocadotechnology,codeforlife-package-javascript,https://github.com/ocadotechnology/codeforlife-package-javascript,8,80
ocadotechnology,codeforlife-deploy-appengine,https://github.com/ocadotechnology/codeforlife-deploy-appengine,0,95
ocadotechnology,codeforlife-rapid-router-frontend,https://github.com/ocadotechnology/codeforlife-rapid-router-frontend,3,0
