org,repo,hyperlink,commits_last_30d,PRs_closed_30d
ibm,platform-services-node-sdk,https://github.com/IBM/platform-services-node-sdk,6,90
ibm,csi-volume-group-operator,https://github.com/IBM/csi-volume-group-operator,0,59
ibm,CRAFT,https://github.com/IBM/CRAFT,1,0
ibm,wca-l4,https://github.com/IBM/wca-l4,3,0
ibm,AISteer360,https://github.com/IBM/AISteer360,1,0
ibm,.github,https://github.com/IBM/.github,1,1
ibm,zopendebug-about,https://github.com/IBM/zopendebug-about,1,1
ibm,watsonx-ai-node-sdk,https://github.com/IBM/watsonx-ai-node-sdk,2,0
ibm,networking-python-sdk,https://github.com/IBM/networking-python-sdk,0,75
ibm,terraform-provider-ode,https://github.com/IBM/terraform-provider-ode,3,4
ibm,techxchange2025-lab3640-docling,https://github.com/IBM/techxchange2025-lab3640-docling,5,0
ibm,event-notifications-java-admin-sdk,https://github.com/IBM/event-notifications-java-admin-sdk,1,54
ibm,vpc-node-sdk,https://github.com/IBM/vpc-node-sdk,0,52
ibm,data-product-exchange-java-sdk,https://github.com/IBM/data-product-exchange-java-sdk,3,23
ibm,data-product-exchange-node-sdk,https://github.com/IBM/data-product-exchange-node-sdk,2,9
ibm,ibm-storage-odf-block-driver,https://github.com/IBM/ibm-storage-odf-block-driver,0,81
ibm,ibm-storage-odf-operator,https://github.com/IBM/ibm-storage-odf-operator,0,66
ibm,SSSDEPLOYGUI,https://github.com/IBM/SSSDEPLOYGUI,1,0
ibm,SSSRCL,https://github.com/IBM/SSSRCL,1,0
ibm,SSSAPI,https://github.com/IBM/SSSAPI,1,0
ibm,ReActXen,https://github.com/IBM/ReActXen,0,11
ibm,RMF,https://github.com/IBM/RMF,9,84
ibm,spectrum-scale-policy-scripts,https://github.com/IBM/spectrum-scale-policy-scripts,0,0
ibm,go-sdk-core,https://github.com/IBM/go-sdk-core,3,92
ibm,container-registry-node-sdk,https://github.com/IBM/container-registry-node-sdk,2,30
ibm,watsonx-data,https://github.com/IBM/watsonx-data,2,25
ibm,vpc-beta-go-sdk,https://github.com/IBM/vpc-beta-go-sdk,3,15
ibm,cloud-pak-operations-cli,https://github.com/IBM/cloud-pak-operations-cli,0,98
ibm,dbt-watsonx-presto,https://github.com/IBM/dbt-watsonx-presto,7,22
ibm,cp4ba-client-onboarding-scenario,https://github.com/IBM/cp4ba-client-onboarding-scenario,1,1
ibm,ibm-cloud-functions-serverless-ocr-openchecks,https://github.com/IBM/ibm-cloud-functions-serverless-ocr-openchecks,0,26
ibm,node-sdk-core,https://github.com/IBM/node-sdk-core,4,90
ibm,ibmpairs,https://github.com/IBM/ibmpairs,0,55
ibm,csi-volume-group,https://github.com/IBM/csi-volume-group,9,10
ibm,pysvc,https://github.com/IBM/pysvc,0,6
ibm,ibmcloud-cos-cli,https://github.com/IBM/ibmcloud-cos-cli,0,0
ibm,terraform-provider-turbonomic,https://github.com/IBM/terraform-provider-turbonomic,1,0
ibm,dapcs-oso-framework,https://github.com/IBM/dapcs-oso-framework,0,20
ibm,project-documentation-template,https://github.com/IBM/project-documentation-template,2,1
ibm,ansible-storage-protect,https://github.com/IBM/ansible-storage-protect,1,28
ibm,core-dump-operator,https://github.com/IBM/core-dump-operator,0,3
ibm,objcache,https://github.com/IBM/objcache,2,1
ibm,cpd-cli,https://github.com/IBM/cpd-cli,0,62
ibm,image-prune,https://github.com/IBM/image-prune,5,14
ibm,cics-bundle-gradle,https://github.com/IBM/cics-bundle-gradle,6,82
ibm,cics-bundle-common,https://github.com/IBM/cics-bundle-common,4,70
ibm,webmethods-io-int-cicd,https://github.com/IBM/webmethods-io-int-cicd,1,0
ibm,cics-bundle-maven,https://github.com/IBM/cics-bundle-maven,14,89
ibm,vpc-node-label-updater,https://github.com/IBM/vpc-node-label-updater,0,28
ibm,ansible-powervc,https://github.com/IBM/ansible-powervc,12,10
ibm,sangam-bank,https://github.com/IBM/sangam-bank,8,7
ibm,concert-enablement,https://github.com/IBM/concert-enablement,1,0
ibm,helloworldjsp,https://github.com/IBM/helloworldjsp,6,0
ibm,platform-services-python-sdk,https://github.com/IBM/platform-services-python-sdk,3,92
ibm,platform-services-go-sdk,https://github.com/IBM/platform-services-go-sdk,3,86
ibm,WGTDA,https://github.com/IBM/WGTDA,0,2
ibm,packer-plugin-ibmcloud,https://github.com/IBM/packer-plugin-ibmcloud,0,73
ibm,rpg-genai-data,https://github.com/IBM/rpg-genai-data,0,7
ibm,ContextAwareJoin,https://github.com/IBM/ContextAwareJoin,0,3
ibm,mpitrace,https://github.com/IBM/mpitrace,0,0
ibm,sample-app-mod,https://github.com/IBM/sample-app-mod,0,32
ibm,lunchpail,https://github.com/IBM/lunchpail,0,94
ibm,ibm-licensing-operator,https://github.com/IBM/ibm-licensing-operator,0,80
ibm,ibm-csi-common,https://github.com/IBM/ibm-csi-common,0,81
ibm,cp4aiops-gitops,https://github.com/IBM/cp4aiops-gitops,0,0
ibm,FailureSensorIQ,https://github.com/IBM/FailureSensorIQ,0,66
ibm,ibm-spectrum-scale-container-native,https://github.com/IBM/ibm-spectrum-scale-container-native,0,63
ibm,ibm-spectrum-scale-cloud-install,https://github.com/IBM/ibm-spectrum-scale-cloud-install,0,95
ibm,sds-go-sdk,https://github.com/IBM/sds-go-sdk,0,19
ibm,Kubernetes-Lite,https://github.com/IBM/Kubernetes-Lite,0,10
ibm,dbt-watsonx-spark,https://github.com/IBM/dbt-watsonx-spark,0,1
ibm,llvm-project,https://github.com/IBM/llvm-project,0,0
ibm,ibm-vpc-file-csi-driver,https://github.com/IBM/ibm-vpc-file-csi-driver,0,70
ibm,OpenCryptographyKitC,https://github.com/IBM/OpenCryptographyKitC,0,11
ibm,detect-secrets-stream,https://github.com/IBM/detect-secrets-stream,0,6
ibm,ibm-websphere-automation,https://github.com/IBM/ibm-websphere-automation,0,19
ibm,cp4ba-jam-in-a-box,https://github.com/IBM/cp4ba-jam-in-a-box,0,0
ibm,staticroute-operator,https://github.com/IBM/staticroute-operator,0,92
ibm,ibmcloud-volume-file-vpc,https://github.com/IBM/ibmcloud-volume-file-vpc,0,43
ibm,cpdctl,https://github.com/IBM/cpdctl,0,10
ibm,ibmcloud-volume-interface,https://github.com/IBM/ibmcloud-volume-interface,0,41
ibm,cp4d-deployment,https://github.com/IBM/cp4d-deployment,0,79
ibm,python-itoolkit,https://github.com/IBM/python-itoolkit,0,23
ibm,hello-carbon-vue3,https://github.com/IBM/hello-carbon-vue3,0,53
ibm,application-development-accelerators,https://github.com/IBM/application-development-accelerators,3,8
ibm,KCIF,https://github.com/IBM/KCIF,0,3
ibm,sib,https://github.com/IBM/sib,0,51
ibm,zDLC,https://github.com/IBM/zDLC,0,24
ibm,diesel-json,https://github.com/IBM/diesel-json,0,67
ibm,openkommander,https://github.com/IBM/openkommander,0,28
